Start_Building,Start_Lat,Start_Lon,End_Building,End_Lat,End_Lon,Distance (m),Terrain,Walking_Speed (m/s),ETA (min),Path
Library,3.004833,101.719575,KAA II,3.004261,101.721313,234.76,paving_stones,1.0,3.91,"[(3.004833, 101.719575), (3.004787, 101.719616), (3.004806, 101.719635), (3.004637, 101.719793), (3.004499, 101.719937), (3.004375, 101.720073), (3.004316, 101.720143), (3.004282, 101.720215), (3.00427, 101.720286), (3.00427, 101.720713), (3.004269, 101.720811), (3.004269, 101.720904), (3.004387, 101.721145), (3.0044, 101.721169), (3.00443, 101.721227), (3.004368, 101.721258), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]"
Library,3.004833,101.719575,KAW I,3.00676,101.720992,374.64,paving_stones,1.0,6.24,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.00676, 101.720992)]"
Library,3.004833,101.719575,KAW II,3.004961,101.721446,303.09,paving_stones,1.0,5.05,"[(3.004833, 101.719575), (3.004787, 101.719616), (3.004806, 101.719635), (3.004637, 101.719793), (3.004499, 101.719937), (3.004375, 101.720073), (3.004514, 101.720153), (3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.004871, 101.721149), (3.004773, 101.721204), (3.004776, 101.721386), (3.004961, 101.721446)]"
Library,3.004833,101.719575,KBP I (EAST),3.006915,101.720413,358.25,paving_stones,1.0,5.97,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006915, 101.720413)]"
Library,3.004833,101.719575,KBP I (NORTH),3.007784,101.720685,470.72,paving_stones,1.0,7.85,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007784, 101.720685)]"
Library,3.004833,101.719575,KBP II,3.004822,101.722189,357.07,paving_stones,1.0,5.95,"[(3.004833, 101.719575), (3.004787, 101.719616), (3.004806, 101.719635), (3.004637, 101.719793), (3.004499, 101.719937), (3.004375, 101.720073), (3.004316, 101.720143), (3.004282, 101.720215), (3.00427, 101.720286), (3.00427, 101.720713), (3.004269, 101.720811), (3.004269, 101.720904), (3.004387, 101.721145), (3.0044, 101.721169), (3.00443, 101.721227), (3.004498, 101.721358), (3.004464, 101.721375), (3.004497, 101.721438), (3.004637, 101.72169), (3.004698, 101.721744), (3.004761, 101.721766), (3.004744, 101.721811), (3.004732, 101.721843), (3.004913, 101.721918), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]"
Library,3.004833,101.719575,KEE I,3.007416,101.720382,433.08,paving_stones,1.0,7.22,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.00711, 101.720567), (3.007306, 101.720653), (3.007416, 101.720382)]"
Library,3.004833,101.719575,KEE II,3.004173,101.719735,131.99,paving_stones,1.0,2.2,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004173, 101.719735)]"
Library,3.004833,101.719575,KKA I,3.007845,101.72149,511.11,paving_stones,1.0,8.52,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.007845, 101.72149)]"
Library,3.004833,101.719575,KKA II,3.003791,101.720491,224.69,paving_stones,1.0,3.74,"[(3.004833, 101.719575), (3.004787, 101.719616), (3.004806, 101.719635), (3.004637, 101.719793), (3.004499, 101.719937), (3.004375, 101.720073), (3.004316, 101.720143), (3.004282, 101.720215), (3.00427, 101.720286), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.003789, 101.720644), (3.003791, 101.720491)]"
Library,3.004833,101.719575,KKK II,3.004514,101.720438,127.42,paving_stones,1.0,2.12,"[(3.004833, 101.719575), (3.004787, 101.719616), (3.004806, 101.719635), (3.004637, 101.719793), (3.004499, 101.719937), (3.004375, 101.720073), (3.004514, 101.720153), (3.004514, 101.720438)]"
Library,3.004833,101.719575,KMP I,3.007385,101.721337,461.36,paving_stones,1.0,7.69,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.006972, 101.720904), (3.007191, 101.721), (3.007244, 101.721023), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]"
Library,3.004833,101.719575,KMP II,3.004601,101.721031,230.33,paving_stones,1.0,3.84,"[(3.004833, 101.719575), (3.004787, 101.719616), (3.004806, 101.719635), (3.004637, 101.719793), (3.004499, 101.719937), (3.004375, 101.720073), (3.004316, 101.720143), (3.004282, 101.720215), (3.00427, 101.720286), (3.00427, 101.720713), (3.004269, 101.720811), (3.004269, 101.720904), (3.004387, 101.721145), (3.004601, 101.721031)]"
Library,3.004833,101.719575,KPM I,3.008275,101.721383,521.97,paving_stones,1.0,8.7,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008275, 101.721383)]"
Library,3.004833,101.719575,KPM II,3.003631,101.71975,193.37,paving_stones,1.0,3.22,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004005, 101.719435), (3.003633, 101.719434), (3.003631, 101.71975)]"
Library,3.004833,101.719575,Tower Block,3.008645,101.721409,549.92,paving_stones,1.0,9.17,"[(3.004833, 101.719575), (3.004881, 101.719533), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008403, 101.721323), (3.008523, 101.721365), (3.008645, 101.721409)]"
Tower Block,3.008645,101.721409,ACADEMIC BLOCK,3.005997,101.721394,381.14,concrete,1.3,4.89,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008312, 101.721947), (3.008146, 101.721957), (3.007908, 101.721891), (3.007496, 101.721724), (3.007037, 101.721538), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394)]"
Tower Block,3.008645,101.721409,ADMINISTRATION BLOCK,3.006333,101.720479,277.32,concrete,1.3,3.56,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479)]"
Tower Block,3.008645,101.721409,ION2,3.008366,101.72091,90.27,concrete,1.3,1.16,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008229, 101.721254), (3.008366, 101.72091)]"
Tower Block,3.008645,101.721409,KAA I,3.006982,101.721075,253.93,concrete,1.3,3.26,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.006972, 101.720904), (3.006899, 101.720874), (3.006839, 101.721022), (3.006982, 101.721075)]"
Tower Block,3.008645,101.721409,KAA II,3.004261,101.721313,603.11,concrete,1.3,7.73,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008312, 101.721947), (3.008146, 101.721957), (3.007908, 101.721891), (3.007496, 101.721724), (3.007037, 101.721538), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004871, 101.721149), (3.004773, 101.721204), (3.004498, 101.721358), (3.00443, 101.721227), (3.004368, 101.721258), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]"
Tower Block,3.008645,101.721409,KAW I,3.00676,101.720992,246.4,concrete,1.3,3.16,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.006972, 101.720904), (3.006899, 101.720874), (3.006839, 101.721022), (3.00676, 101.720992)]"
Tower Block,3.008645,101.721409,KAW II,3.004961,101.721446,521.09,concrete,1.3,6.68,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008312, 101.721947), (3.008146, 101.721957), (3.007908, 101.721891), (3.007496, 101.721724), (3.007037, 101.721538), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005208, 101.721289), (3.004975, 101.721407), (3.004961, 101.721446)]"
Tower Block,3.008645,101.721409,KBP I (EAST),3.006915,101.720413,249.72,concrete,1.3,3.2,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006915, 101.720413)]"
Tower Block,3.008645,101.721409,KBP I (NORTH),3.007784,101.720685,157.91,concrete,1.3,2.02,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007784, 101.720685)]"
Tower Block,3.008645,101.721409,KBP II,3.004822,101.722189,603.31,concrete,1.3,7.73,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008312, 101.721947), (3.008146, 101.721957), (3.007908, 101.721891), (3.007496, 101.721724), (3.007037, 101.721538), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005623, 101.721395), (3.005591, 101.721465), (3.005576, 101.721497), (3.005606, 101.72151), (3.00541, 101.721997), (3.005367, 101.721982), (3.005342, 101.722047), (3.005328, 101.722084), (3.005148, 101.722012), (3.004964, 101.721938), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]"
Tower Block,3.008645,101.721409,KEE I,3.007416,101.720382,222.31,concrete,1.3,2.85,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007543, 101.720759), (3.00734, 101.720668), (3.007334, 101.720665), (3.007306, 101.720653), (3.007416, 101.720382)]"
Tower Block,3.008645,101.721409,KEE II,3.004173,101.719735,646.31,concrete,1.3,8.29,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004173, 101.719735)]"
Tower Block,3.008645,101.721409,KKA I,3.007845,101.72149,118.97,concrete,1.3,1.53,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007845, 101.72149)]"
Tower Block,3.008645,101.721409,KKA II,3.003791,101.720491,684.62,concrete,1.3,8.78,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008312, 101.721947), (3.008146, 101.721957), (3.007908, 101.721891), (3.007496, 101.721724), (3.007037, 101.721538), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.003789, 101.720644), (3.003791, 101.720491)]"
Tower Block,3.008645,101.721409,KKK II,3.004514,101.720438,616.19,concrete,1.3,7.9,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008312, 101.721947), (3.008146, 101.721957), (3.007908, 101.721891), (3.007496, 101.721724), (3.007037, 101.721538), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.004514, 101.720438)]"
Tower Block,3.008645,101.721409,KMP I,3.007385,101.721337,193.26,concrete,1.3,2.48,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]"
Tower Block,3.008645,101.721409,KMP II,3.004601,101.721031,569.27,concrete,1.3,7.3,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008312, 101.721947), (3.008146, 101.721957), (3.007908, 101.721891), (3.007496, 101.721724), (3.007037, 101.721538), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.00482, 101.72091), (3.004601, 101.721031)]"
Tower Block,3.008645,101.721409,KPM I,3.008275,101.721383,50.39,concrete,1.3,0.65,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008275, 101.721383)]"
Tower Block,3.008645,101.721409,KPM II,3.003631,101.71975,707.69,concrete,1.3,9.07,"[(3.008645, 101.721409), (3.008523, 101.721365), (3.008403, 101.721323), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004005, 101.719435), (3.003633, 101.719434), (3.003631, 101.71975)]"
