Start_Building,Start_Lat,Start_Lon,End_Building,End_Lat,End_Lon,Distance (m),Walking_Speed (m/s),ETA (min),Path,Terrain_concrete,Terrain_ground,Terrain_paved,Terrain_paving_stones
KMP II,3.004601,101.721031,KEE I,3.007416,101.720382,0.6319960085698354,1.1,0.6419512195121951,"[(3.004601, 101.721031), (3.00482, 101.72091), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.00711, 101.720567), (3.007306, 101.720653), (3.007416, 101.720382)]",0.0,0.0,1.0,0.0
KMP II,3.004601,101.721031,KEE II,3.004173,101.719735,0.24347724004343616,1.1,0.25073170731707317,"[(3.004601, 101.721031), (3.004387, 101.721145), (3.004269, 101.720904), (3.004269, 101.720811), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.004179, 101.720175), (3.004176, 101.7201), (3.004172, 101.720023), (3.004173, 101.719735)]",0.0,0.0,1.0,0.0
KMP II,3.004601,101.721031,KKA I,3.007845,101.72149,0.7465001614181318,1.1,0.7580487804878048,"[(3.004601, 101.721031), (3.00482, 101.72091), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.007845, 101.72149)]",0.0,0.0,1.0,0.0
KMP II,3.004601,101.721031,KKA II,3.003791,101.720491,0.18180083937428462,1.1,0.18829268292682927,"[(3.004601, 101.721031), (3.004387, 101.721145), (3.004269, 101.720904), (3.004269, 101.720811), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.003789, 101.720644), (3.003791, 101.720491)]",0.0,0.0,1.0,0.0
KMP II,3.004601,101.721031,KKK II,3.004514,101.720438,0.12187068940216594,1.1,0.12878048780487805,"[(3.004601, 101.721031), (3.00482, 101.72091), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.004514, 101.720438)]",0.0,0.0,1.0,0.0
KMP II,3.004601,101.721031,KMP I,3.007385,101.721337,0.6242772870014381,1.1,0.6341463414634146,"[(3.004601, 101.721031), (3.00482, 101.72091), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.007037, 101.721538), (3.007244, 101.721023), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]",0.0,0.0,1.0,0.0
KMP II,3.004601,101.721031,KPM I,3.008275,101.721383,0.7624512077011123,1.1,0.7736585365853658,"[(3.004601, 101.721031), (3.00482, 101.72091), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008275, 101.721383)]",0.0,0.0,1.0,0.0
KMP II,3.004601,101.721031,KPM II,3.003631,101.71975,0.32996800986118047,1.1,0.33756097560975606,"[(3.004601, 101.721031), (3.004387, 101.721145), (3.004269, 101.720904), (3.004269, 101.720811), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.004179, 101.720175), (3.004176, 101.7201), (3.004172, 101.720023), (3.004, 101.720025), (3.00382, 101.720028), (3.003632, 101.720031), (3.003631, 101.71975)]",0.0,0.0,1.0,0.0
KMP II,3.004601,101.721031,Library,3.004833,101.719575,0.2995040061045403,1.1,0.30731707317073176,"[(3.004601, 101.721031), (3.004387, 101.721145), (3.004269, 101.720904), (3.004269, 101.720811), (3.00427, 101.720713), (3.00427, 101.720286), (3.004282, 101.720215), (3.004316, 101.720143), (3.004375, 101.720073), (3.004499, 101.719937), (3.004637, 101.719793), (3.004806, 101.719635), (3.004787, 101.719616), (3.004833, 101.719575)]",0.0,0.0,1.0,0.0
KMP II,3.004601,101.721031,Tower Block,3.008645,101.721409,0.7968772928711884,1.1,0.8087804878048781,"[(3.004601, 101.721031), (3.00482, 101.72091), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.007037, 101.721538), (3.007496, 101.721724), (3.007908, 101.721891), (3.008146, 101.721957), (3.008312, 101.721947), (3.008523, 101.721365), (3.008645, 101.721409)]",0.0,0.0,1.0,0.0
KPM I,3.008275,101.721383,ACADEMIC BLOCK,3.005997,101.721394,0.4863675050626597,1.3,0.41463414634146345,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,ADMINISTRATION BLOCK,3.006333,101.720479,0.32745869163267105,1.3,0.27902439024390246,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,ION2,3.008366,101.72091,0.05295982155959264,1.3,0.04487804878048782,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008366, 101.72091)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KAA I,3.006982,101.721075,0.2931206527162269,1.3,0.24975609756097558,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.006972, 101.720904), (3.006899, 101.720874), (3.006839, 101.721022), (3.006982, 101.721075)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KAA II,3.004261,101.721313,0.8121092947495084,1.3,0.6917073170731707,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004871, 101.721149), (3.004773, 101.721204), (3.004498, 101.721358), (3.00443, 101.721227), (3.004368, 101.721258), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KAW I,3.00676,101.720992,0.2820855222610278,1.3,0.23999999999999996,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.006972, 101.720904), (3.006899, 101.720874), (3.006839, 101.721022), (3.00676, 101.720992)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KAW II,3.004961,101.721446,0.6917500660346902,1.3,0.5892682926829268,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005208, 101.721289), (3.004975, 101.721407), (3.004961, 101.721446)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KBP I (EAST),3.006915,101.720413,0.286942740586388,1.3,0.2439024390243902,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006915, 101.720413)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KBP I (NORTH),3.007784,101.720685,0.15223197252956888,1.3,0.12975609756097561,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007784, 101.720685)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KBP II,3.004822,101.722189,0.8123881078860096,1.3,0.6917073170731707,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005623, 101.721395), (3.005591, 101.721465), (3.005576, 101.721497), (3.005606, 101.72151), (3.00541, 101.721997), (3.005367, 101.721982), (3.005342, 101.722047), (3.005328, 101.722084), (3.005148, 101.722012), (3.004964, 101.721938), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KEE I,3.007416,101.720382,0.24673495142781673,1.3,0.20975609756097563,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007543, 101.720759), (3.00734, 101.720668), (3.007334, 101.720665), (3.007306, 101.720653), (3.007416, 101.720382)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KEE II,3.004173,101.719735,0.8689138027176945,1.3,0.7404878048780488,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004173, 101.719735)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KKA I,3.007845,101.72149,0.09508995392246061,1.3,0.08097560975609755,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007845, 101.72149)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KKA II,3.003791,101.720491,0.9317201303084554,1.3,0.7941463414634147,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.003789, 101.720644), (3.003791, 101.720491)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KKK II,3.004514,101.720438,0.8313033780412644,1.3,0.7082926829268292,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.004514, 101.720438)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KMP I,3.007385,101.721337,0.20410589029436796,1.3,0.17365853658536587,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KMP II,3.004601,101.721031,0.7624512077011123,1.3,0.6497560975609756,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.00482, 101.72091), (3.004601, 101.721031)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,KPM II,3.003631,101.71975,0.9589997945587416,1.3,0.8165853658536586,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004005, 101.719435), (3.003633, 101.719434), (3.003631, 101.71975)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,Library,3.004833,101.719575,0.7274674962580343,1.3,0.6195121951219512,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008229, 101.721254), (3.008179, 101.721234), (3.007979, 101.721155), (3.007843, 101.7211), (3.007757, 101.721061), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004881, 101.719533), (3.004833, 101.719575)]",1.0,0.0,0.0,0.0
KPM I,3.008275,101.721383,Tower Block,3.008645,101.721409,0.03545329146244827,1.3,0.03024390243902439,"[(3.008275, 101.721383), (3.008312, 101.721289), (3.008403, 101.721323), (3.008523, 101.721365), (3.008645, 101.721409)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,ACADEMIC BLOCK,3.005997,101.721394,0.5487482757608664,1.3,0.4673170731707317,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004319, 101.720021), (3.004339, 101.72004), (3.004375, 101.720073), (3.004514, 101.720153), (3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,ADMINISTRATION BLOCK,3.006333,101.720479,0.5930355413377162,1.3,0.5053658536585365,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,ION2,3.008366,101.72091,0.9882604995157457,1.3,0.8419512195121952,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008366, 101.72091)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KAA I,3.006982,101.721075,0.7812784316027354,1.3,0.6653658536585366,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.00676, 101.720992), (3.006839, 101.721022), (3.006982, 101.721075)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KAA II,3.004261,101.721313,0.3227628914389693,1.3,0.2751219512195122,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004176, 101.7201), (3.004179, 101.720175), (3.004177, 101.720652), (3.004172, 101.720826), (3.004139, 101.720841), (3.004146, 101.720861), (3.004179, 101.720945), (3.004231, 101.721073), (3.004242, 101.721095), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KAW I,3.00676,101.720992,0.7427875443899862,1.3,0.6331707317073171,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.00676, 101.720992)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KAW II,3.004961,101.721446,0.4421976344906524,1.3,0.37658536585365854,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004176, 101.7201), (3.004179, 101.720175), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.004269, 101.720811), (3.004269, 101.720904), (3.004387, 101.721145), (3.0044, 101.721169), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004776, 101.721386), (3.004961, 101.721446)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KBP I (EAST),3.006915,101.720413,0.7187362427728701,1.3,0.6126829268292683,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006915, 101.720413)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KBP I (NORTH),3.007784,101.720685,0.8837789452058815,1.3,0.7531707317073171,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007784, 101.720685)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KBP II,3.004822,101.722189,0.5099345522848003,1.3,0.4341463414634147,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004176, 101.7201), (3.004179, 101.720175), (3.004177, 101.720652), (3.004172, 101.720826), (3.004139, 101.720841), (3.004146, 101.720861), (3.004179, 101.720945), (3.004231, 101.721073), (3.004242, 101.721095), (3.004333, 101.721276), (3.00444, 101.721489), (3.004459, 101.721527), (3.004584, 101.721757), (3.004689, 101.721825), (3.004732, 101.721843), (3.004913, 101.721918), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KEE I,3.007416,101.720382,0.8285445954274646,1.3,0.7063414634146341,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.00711, 101.720567), (3.007306, 101.720653), (3.007416, 101.720382)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KEE II,3.004173,101.719735,0.14195990960584629,1.3,0.12097560975609759,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004173, 101.719735)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KKA I,3.007845,101.72149,0.9430487482757609,1.3,0.8039024390243903,"[(3.003631, 101.71975), (3.003633, 101.719434), (3.004005, 101.719435), (3.004174, 101.719433), (3.00437, 101.719436), (3.004432, 101.719437), (3.004503, 101.719438), (3.004752, 101.719438), (3.004775, 101.719439), (3.004903, 101.719439), (3.005415, 101.719485), (3.005852, 101.71965), (3.005818, 101.719721), (3.005873, 101.719817), (3.005989, 101.719843), (3.00608, 101.720018), (3.006102, 101.720021), (3.00617, 101.719995), (3.006475, 101.720115), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.007845, 101.72149)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KKA II,3.003791,101.720491,0.11874504739823322,1.3,0.10048780487804879,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.003633, 101.720089), (3.003633, 101.720125), (3.003598, 101.720125), (3.0036, 101.720296), (3.003792, 101.720299), (3.003792, 101.720327), (3.003792, 101.720391), (3.003791, 101.720491)]",1.0,0.0,0.0,0.0
KPM II,3.003631,101.71975,KKK II,3.004514,101.720438,0.20382707715786694,1.3,0.17365853658536587,"[(3.003631, 101.71975), (3.003632, 101.720031), (3.00382, 101.720028), (3.004, 101.720025), (3.004172, 101.720023), (3.004319, 101.720021), (3.004339, 101.72004), (3.004375, 101.720073), (3.004514, 101.720153), (3.004514, 101.720438)]",1.0,0.0,0.0,0.0
